0.17 0.298452 3
0.18 0.304128 3
0.19 0.308636 3
0.2 0.312 3
0.21 0.314244 3
0.22 0.315392 3
0.23 0.315468 3
0.24 0.314496 3
0.25 0.3125 3
0.26 0.309504 3
0.27 0.305532 3
0.28 0.300608 3
0.29 0.294756 3
0.3 0.288 3
0.31 0.280364 3
0.32 0.271872 3
0.33 0.262548 3
0.34 0.252416 3
0.35 0.2415 3
0.36 0.229824 3
0.37 0.217412 3
0.38 0.204288 3
0.39 0.190476 3
0.4 0.176 3
0.41 0.160884 3
0.42 0.145152 3
0.43 0.128828 3
0.44 0.111936 3
0.45 0.0945 3
0.46 0.076544 3
0.47 0.058092 3
0.48 0.039168 3
0.49 0.019796 3
0.5 -4.28781e-16 3
0.51 -0.020196 3
0.52 -0.040768 3
0.53 -0.061692 3
0.54 -0.082944 3
0.55 -0.1045 3
0.56 -0.126336 3
0.57 -0.148428 3
0.58 -0.170752 3
0.59 -0.193284 3
0.6 -0.216 3
0.61 -0.238876 3
0.62 -0.261888 3
0.63 -0.285012 3
0.64 -0.308224 3
0.65 -0.3315 3
0.66 -0.354816 3
0.67 -0.378148 3
0.68 -0.401472 3
0.69 -0.424764 3
0.7 -0.448 3
0.71 -0.471156 3
0.72 -0.494208 3
0.73 -0.517132 3
0.74 -0.539904 3
0.75 -0.5625 3
0.76 -0.584896 3
0.77 -0.607068 3
0.78 -0.628992 3
0.79 -0.650644 3
0.8 -0.672 3
0.81 -0.693036 3
0.82 -0.713728 3
0.83 -0.734052 3
0.84 -0.753984 3
0.85 -0.7735 3
0.86 -0.792576 3
0.87 -0.811188 3
0.88 -0.829312 3
0.89 -0.846924 3
0.9 -0.864 3
0.91 -0.880516 3
0.92 -0.896448 3
0.93 -0.911772 3
0.94 -0.926464 3
0.95 -0.9405 3
0.96 -0.953856 3
0.97 -0.966508 3
0.98 -0.978432 3
0.99 -0.989604 3
1 -1 3
1.01 -1.0096 3
1.02 -1.01837 3
1.03 -1.02629 3
1.04 -1.03334 3
1.05 -1.0395 3
1.06 -1.04474 3
1.07 -1.04903 3
1.08 -1.05235 3
1.09 -1.05468 3
1.1 -1.056 3
1.11 -1.05628 3
1.12 -1.05549 3
1.13 -1.05361 3
1.14 -1.05062 3
1.15 -1.0465 3
1.16 -1.04122 3
1.17 -1.03475 3
1.18 -1.02707 3
1.19 -1.01816 3
1.2 -1.008 3
1.21 -0.996556 3
1.22 -0.983808 3
1.23 -0.969732 3
1.24 -0.954304 3
1.25 -0.9375 3
1.26 -0.919296 3
1.27 -0.899668 3
1.28 -0.878592 3
1.29 -0.856044 3
1.3 -0.832 3
1.31 -0.806436 3
1.32 -0.779328 3
1.33 -0.750652 3
1.34 -0.720384 3
1.35 -0.6885 3
1.36 -0.654976 3
1.37 -0.619788 3
1.38 -0.582912 3
1.39 -0.544324 3
1.4 -0.504 3
1.41 -0.461916 3
1.42 -0.418048 3
1.43 -0.372372 3
1.44 -0.324864 3
1.45 -0.2755 3
1.46 -0.224256 3
1.47 -0.171108 3
1.48 -0.116032 3
1.49 -0.059004 3

0 0 4
0.01 -0.00359292 4
0.02 -0.00637911 4
0.03 -0.00841252 4
0.04 -0.00974605 4
0.05 -0.0104315 4
0.06 -0.0105198 4
0.07 -0.0100605 4
0.08 -0.00910244 4
0.09 -0.00769321 4
0.1 -0.00587942 4
0.11 -0.00370662 4
0.12 -0.0012193 4
0.13 0.00153909 4
0.14 0.00452614 4
0.15 0.00770051 4
0.16 0.0110219 4
0.17 0.0144511 4
0.18 0.0179498 4
0.19 0.0214809 4
0.2 0.0250084 4
0.21 0.0284971 4
0.22 0.0319131 4
0.23 0.0352233 4
0.24 0.038396 4
0.25 0.0414002 4
0.26 0.0442062 4
0.27 0.0467851 4
0.28 0.0491093 4
0.29 0.0511521 4
0.3 0.052888 4
0.31 0.0542923 4
0.32 0.0553415 4
0.33 0.0560132 4
0.34 0.056286 4
0.35 0.0561396 4
0.36 0.0555545 4
0.37 0.0545126 4
0.38 0.0529966 4
0.39 0.0509903 4
0.4 0.0484788 4
0.41 0.0454478 4
0.42 0.0418844 4
0.43 0.0377767 4
0.44 0.0331136 4
0.45 0.0278854 4
0.46 0.0220832 4
0.47 0.0156992 4
0.48 0.00872683 4
0.49 0.0011603 4
0.5 -0.00700498 4
0.51 -0.0157726 4
0.52 -0.025145 4
0.53 -0.0351237 4
0.54 -0.0457091 4
0.55 -0.0569007 4
0.56 -0.0686966 4
0.57 -0.0810943 4
0.58 -0.0940898 4
0.59 -0.107678 4
0.6 -0.121854 4
0.61 -0.13661 4
0.62 -0.151939 4
0.63 -0.16783 4
0.64 -0.184275 4
0.65 -0.201262 4
0.66 -0.218779 4
0.67 -0.236812 4
0.68 -0.255348 4
0.69 -0.274371 4
0.7 -0.293865 4
0.71 -0.313812 4
0.72 -0.334194 4
0.73 -0.354991 4
0.74 -0.376183 4
0.75 -0.397748 4
0.76 -0.419663 4
0.77 -0.441905 4
0.78 -0.464449 4
0.79 -0.487269 4
0.8 -0.510339 4
0.81 -0.533629 4
0.82 -0.557113 4
0.83 -0.580758 4
0.84 -0.604535 4
0.85 -0.628411 4
0.86 -0.652353 4
0.87 -0.676327 4
0.88 -0.700297 4
0.89 -0.724228 4
0.9 -0.748081 4
0.91 -0.771819 4
0.92 -0.795402 4
0.93 -0.81879 4
0.94 -0.84194 4
0.95 -0.864811 4
0.96 -0.887358 4
0.97 -0.909538 4
0.98 -0.931303 4
0.99 -0.952608 4
1 -0.973405 4
1.01 -0.993644 4
1.02 -1.01328 4
1.03 -1.03225 4
1.04 -1.05051 4
1.05 -1.06801 4
1.06 -1.08469 4
1.07 -1.1005 4
1.08 -1.11538 4
1.09 -1.12928 4
1.1 -1.14213 4
1.11 -1.15387 4
1.12 -1.16445 4
1.13 -1.1738 4
1.14 -1.18187 4
1.15 -1.18858 4
1.16 -1.19388 4
1.17 -1.19769 4
1.18 -1.19996 4
1.19 -1.20061 4
1.2 -1.19957 4
1.21 -1.19677 4
1.22 -1.19215 4
1.23 -1.18563 4
1.24 -1.17714 4
1.25 -1.1666 4
1.26 -1.15394 4
1.27 -1.13908 4
1.28 -1.12195 4
1.29 -1.10247 4
1.3 -1.08055 4
1.31 -1.05612 4
1.32 -1.0291 4
1.33 -0.999403 4
1.34 -0.966944 4
1.35 -0.93164 4
1.36 -0.893406 4
1.37 -0.852155 4
1.38 -0.8078 4
1.39 -0.760251 4
1.4 -0.709419 4
1.41 -0.655212 4
1.42 -0.597539 4
1.43 -0.536308 4
1.44 -0.471423 4
1.45 -0.40279 4
1.46 -0.330312 4
1.47 -0.253894 4
1.48 -0.173435 4
1.49 -0.0888371 4

0 0 5
0.01 -0.00891855 5
0.02 -0.0163474 5
0.03 -0.0223831 5
0.04 -0.02712 5
0.05 -0.0306499 5
0.06 -0.0330619 5
0.07 -0.0344431 5
0.08 -0.0348779 5
0.09 -0.0344485 5
0.1 -0.0332346 5
0.11 -0.0313137 5
0.12 -0.0287608 5
0.13 -0.0256489 5
0.14 -0.0220485 5
0.15 -0.0180279 5
0.16 -0.0136531 5
0.17 -0.00898814 5
0.18 -0.00409461 5
0.19 0.000967968 5
0.2 0.00614222 5
0.21 0.0113729 5
0.22 0.0166069 5
0.23 0.0217932 5
0.24 0.0268827 5
0.25 0.0318286 5
0.26 0.0365859 5
0.27 0.0411117 5
0.28 0.0453651 5
0.29 0.0493071 5
0.3 0.0529007 5
0.31 0.0561108 5
0.32 0.0589042 5
0.33 0.0612495 5
0.34 0.0631174 5
0.35 0.0644801 5
0.36 0.0653119 5
0.37 0.0655887 5
0.38 0.0652883 5
0.39 0.0643903 5
0.4 0.0628758 5
0.41 0.0607279 5
0.42 0.0579312 5
0.43 0.0544721 5
0.44 0.0503385 5
0.45 0.04552 5
0.46 0.0400079 5
0.47 0.033795 5
0.48 0.0268757 5
0.49 0.0192459 5
0.5 0.0109031 5
0.51 0.00184629 5
0.52 -0.00792411 5
0.53 -0.0184061 5
0.54 -0.0295965 5
0.55 -0.0414902 5
0.56 -0.0540813 5
0.57 -0.067362 5
0.58 -0.0813235 5
0.59 -0.0959554 5
0.6 -0.111246 5
0.61 -0.127183 5
0.62 -0.143751 5
0.63 -0.160936 5
0.64 -0.17872 5
0.65 -0.197086 5
0.66 -0.216014 5
0.67 -0.235484 5
0.68 -0.255476 5
0.69 -0.275965 5
0.7 -0.296929 5
0.71 -0.318343 5
0.72 -0.34018 5
0.73 -0.362415 5
0.74 -0.385018 5
0.75 -0.407962 5
0.76 -0.431215 5
0.77 -0.454748 5
0.78 -0.478527 5
0.79 -0.502522 5
0.8 -0.526696 5
0.81 -0.551017 5
0.82 -0.575449 5
0.83 -0.599955 5
0.84 -0.624498 5
0.85 -0.64904 5
0.86 -0.673542 5
0.87 -0.697966 5
0.88 -0.72227 5
0.89 -0.746414 5
0.9 -0.770356 5
0.91 -0.794053 5
0.92 -0.817464 5
0.93 -0.840543 5
0.94 -0.863247 5
0.95 -0.885531 5
0.96 -0.907349 5
0.97 -0.928655 5
0.98 -0.949404 5
0.99 -0.969547 5
1 -0.989037 5
1.01 -1.00783 5
1.02 -1.02587 5
1.03 -1.04311 5
1.04 -1.0595 5
1.05 -1.075 5
1.06 -1.08955 5
1.07 -1.1031 5
1.08 -1.1156 5
1.09 -1.12701 5
1.1 -1.13726 5
1.11 -1.14631 5
1.12 -1.1541 5
1.13 -1.16059 5
1.14 -1.16572 5
1.15 -1.16943 5
1.16 -1.17168 5
1.17 -1.17242 5
1.18 -1.17158 5
1.19 -1.16912 5
1.2 -1.16498 5
1.21 -1.15912 5
1.22 -1.15147 5
1.23 -1.14198 5
1.24 -1.13061 5
1.25 -1.11729 5
1.26 -1.10198 5
1.27 -1.08462 5
1.28 -1.06515 5
1.29 -1.04353 5
1.3 -1.0197 5
1.31 -0.993611 5
1.32 -0.965209 5
1.33 -0.93444 5
1.34 -0.901254 5
1.35 -0.865597 5
1.36 -0.82742 5
1.37 -0.786669 5
1.38 -0.743294 5
1.39 -0.697245 5
1.4 -0.64847 5
1.41 -0.59692 5
1.42 -0.542544 5
1.43 -0.485294 5
1.44 -0.425121 5
1.45 -0.361975 5
1.46 -0.295809 5
1.47 -0.226576 5
1.48 -0.154227 5
1.49 -0.0787174 5

0 0 6
0.01 0.00145218 6
0.02 0.00281835 6
0.03 0.00413237 6
0.04 0.00542389 6
0.05 0.00671854 6
0.06 0.00803807 6
0.07 0.00940057 6
0.08 0.0108206 6
0.09 0.0123094 6
0.1 0.0138749 6
0.11 0.0155224 6
0.12 0.0172539 6
0.13 0.0190691 6
0.14 0.0209648 6
0.15 0.0229357 6
0.16 0.0249743 6
0.17 0.0270707 6
0.18 0.0292135 6
0.19 0.0313893 6
0.2 0.0335829 6
0.21 0.0357778 6
0.22 0.0379561 6
0.23 0.0400986 6
0.24 0.0421851 6
0.25 0.0441942 6
0.26 0.0461037 6
0.27 0.0478909 6
0.28 0.049532 6
0.29 0.0510032 6
0.3 0.0522799 6
0.31 0.0533374 6
0.32 0.0541508 6
0.33 0.0546949 6
0.34 0.0549449 6
0.35 0.0548759 6
0.36 0.054463 6
0.37 0.0536821 6
0.38 0.052509 6
0.39 0.0509202 6
0.4 0.0488928 6
0.41 0.0464045 6
0.42 0.0434337 6
0.43 0.0399596 6
0.44 0.0359622 6
0.45 0.0314225 6
0.46 0.0263227 6
0.47 0.0206457 6
0.48 0.0143758 6
0.49 0.00749831 6
0.5 -1.58172e-16 6
0.51 -0.00813122 6
0.52 -0.016906 6
0.53 -0.0263338 6
0.54 -0.0364222 6
0.55 -0.0471779 6
0.56 -0.0586054 6
0.57 -0.0707082 6
0.58 -0.083488 6
0.59 -0.0969448 6
0.6 -0.111077 6
0.61 -0.125881 6
0.62 -0.141353 6
0.63 -0.157485 6
0.64 -0.174269 6
0.65 -0.191695 6
0.66 -0.20975 6
0.67 -0.228422 6
0.68 -0.247695 6
0.69 -0.267551 6
0.7 -0.287972 6
0.71 -0.308936 6
0.72 -0.33042 6
0.73 -0.352402 6
0.74 -0.374853 6
0.75 -0.397748 6
0.76 -0.421055 6
0.77 -0.444743 6
0.78 -0.468781 6
0.79 -0.493132 6
0.8 -0.517761 6
0.81 -0.542629 6
0.82 -0.567698 6
0.83 -0.592926 6
0.84 -0.618272 6
0.85 -0.64369 6
0.86 -0.669135 6
0.87 -0.694562 6
0.88 -0.719922 6
0.89 -0.745165 6
0.9 -0.770241 6
0.91 -0.7951 6
0.92 -0.819687 6
0.93 -0.843949 6
0.94 -0.867832 6
0.95 -0.89128 6
0.96 -0.914237 6
0.97 -0.936645 6
0.98 -0.958447 6
0.99 -0.979585 6
1 -1 6
1.01 -1.01963 6
1.02 -1.03842 6
1.03 -1.05631 6
1.04 -1.07324 6
1.05 -1.08915 6
1.06 -1.10397 6
1.07 -1.11765 6
1.08 -1.13014 6
1.09 -1.14136 6
1.1 -1.15127 6
1.11 -1.1598 6
1.12 -1.1669 6
1.13 -1.1725 6
1.14 -1.17657 6
1.15 -1.17903 6
1.16 -1.17985 6
1.17 -1.17896 6
1.18 -1.17631 6
1.19 -1.17187 6
1.2 -1.16557 6
1.21 -1.15738 6
1.22 -1.14725 6
1.23 -1.13515 6
1.24 -1.12103 6
1.25 -1.10485 6
1.26 -1.0866 6
1.27 -1.06622 6
1.28 -1.04371 6
1.29 -1.01903 6
1.3 -0.992157 6
1.31 -0.963082 6
1.32 -0.931787 6
1.33 -0.898264 6
1.34 -0.862506 6
1.35 -0.824511 6
1.36 -0.784282 6
1.37 -0.741826 6
1.38 -0.697155 6
1.39 -0.650286 6
1.4 -0.60124 6
1.41 -0.550046 6
1.42 -0.496735 6
1.43 -0.441347 6
1.44 -0.383926 6
1.45 -0.324522 6
1.46 -0.263194 6
1.47 -0.200003 6
1.48 -0.135021 6
1.49 -0.0683252 6

0 0 7
0.01 0.00109645 7
0.02 0.00216185 7
0.03 0.00322529 7
0.04 0.00431194 7
0.05 0.00544316 7
0.06 0.00663672 7
0.07 0.00790694 7
0.08 0.00926486 7
0.09 0.0107184 7
0.1 0.0122725 7
0.11 0.0139294 7
0.12 0.0156885 7
0.13 0.0175469 7
0.14 0.0194993 7
0.15 0.021538 7
0.16 0.0236536 7
0.17 0.0258345 7
0.18 0.0280673 7
0.19 0.0303373 7
0.2 0.0326279 7
0.21 0.0349214 7
0.22 0.0371985 7
0.23 0.0394392 7
0.24 0.0416222 7
0.25 0.0437254 7
0.26 0.045726 7
0.27 0.0476005 7
0.28 0.0493247 7
0.29 0.0508742 7
0.3 0.0522241 7
0.31 0.0533495 7
0.32 0.0542252 7
0.33 0.054826 7
0.34 0.0551268 7
0.35 0.0551026 7
0.36 0.0547287 7
0.37 0.053981 7
0.38 0.0528353 7
0.39 0.0512684 7
0.4 0.0492575 7
0.41 0.0467805 7
0.42 0.0438159 7
0.43 0.0403432 7
0.44 0.0363429 7
0.45 0.0317961 7
0.46 0.0266853 7
0.47 0.0209937 7
0.48 0.014706 7
0.49 0.00780792 7
0.5 0.000286433 7
0.51 -0.00787016 7
0.52 -0.0166722 7
0.53 -0.0261287 7
0.54 -0.0362471 7
0.55 -0.0470334 7
0.56 -0.0584922 7
0.57 -0.0706265 7
0.58 -0.0834376 7
0.59 -0.0969253 7
0.6 -0.111088 7
0.61 -0.125921 7
0.62 -0.141421 7
0.63 -0.157579 7
0.64 -0.174388 7
0.65 -0.191837 7
0.66 -0.209914 7
0.67 -0.228605 7
0.68 -0.247895 7
0.69 -0.267765 7
0.7 -0.288197 7
0.71 -0.30917 7
0.72 -0.330661 7
0.73 -0.352646 7
0.74 -0.375098 7
0.75 -0.39799 7
0.76 -0.421293 7
0.77 -0.444974 7
0.78 -0.469002 7
0.79 -0.49334 7
0.8 -0.517954 7
0.81 -0.542806 7
0.82 -0.567856 7
0.83 -0.593063 7
0.84 -0.618386 7
0.85 -0.643779 7
0.86 -0.669199 7
0.87 -0.694599 7
0.88 -0.719931 7
0.89 -0.745145 7
0.9 -0.770193 7
0.91 -0.795022 7
0.92 -0.81958 7
0.93 -0.843814 7
0.94 -0.867669 7
0.95 -0.89109 7
0.96 -0.914021 7
0.97 -0.936405 7
0.98 -0.958185 7
0.99 -0.979303 7
1 -0.9997 7
1.01 -1.01932 7
1.02 -1.0381 7
1.03 -1.05598 7
1.04 -1.0729 7
1.05 -1.0888 7
1.06 -1.10363 7
1.07 -1.11732 7
1.08 -1.12981 7
1.09 -1.14105 7
1.1 -1.15098 7
1.11 -1.15953 7
1.12 -1.16666 7
1.13 -1.1723 7
1.14 -1.1764 7
1.15 -1.17891 7
1.16 -1.17977 7
1.17 -1.17893 7
1.18 -1.17634 7
1.19 -1.17195 7
1.2 -1.16572 7
1.21 -1.1576 7
1.22 -1.14754 7
1.23 -1.13551 7
1.24 -1.12146 7
1.25 -1.10537 7
1.26 -1.08719 7
1.27 -1.0669 7
1.28 -1.04446 7
1.29 -1.01986 7
1.3 -0.993062 7
1.31 -0.96406 7
1.32 -0.932836 7
1.33 -0.899378 7
1.34 -0.863679 7
1.35 -0.825736 7
1.36 -0.78555 7
1.37 -0.743128 7
1.38 -0.698479 7
1.39 -0.651618 7
1.4 -0.602567 7
1.41 -0.55135 7
1.42 -0.497998 7
1.43 -0.442548 7
1.44 -0.385042 7
1.45 -0.325529 7
1.46 -0.264064 7
1.47 -0.200707 7
1.48 -0.135526 7
1.49 -0.0685966 7

0 0 8
0.01 -3.49439e-05 8
0.02 0.000168819 8
0.03 0.000602439 8
0.04 0.00125681 8
0.05 0.0021225 8
0.06 0.00318963 8
0.07 0.00444789 8
0.08 0.00588641 8
0.09 0.00749373 8
0.1 0.0092578 8
0.11 0.0111659 8
0.12 0.0132046 8
0.13 0.0153599 8
0.14 0.0176169 8
0.15 0.0199602 8
0.16 0.0223736 8
0.17 0.0248401 8
0.18 0.0273423 8
0.19 0.0298618 8
0.2 0.0323799 8
0.21 0.0348769 8
0.22 0.037333 8
0.23 0.0397274 8
0.24 0.0420391 8
0.25 0.0442465 8
0.26 0.0463276 8
0.27 0.0482603 8
0.28 0.0500218 8
0.29 0.0515894 8
0.3 0.0529399 8
0.31 0.0540503 8
0.32 0.0548972 8
0.33 0.0554575 8
0.34 0.0557081 8
0.35 0.0556258 8
0.36 0.0551879 8
0.37 0.0543717 8
0.38 0.0531551 8
0.39 0.0515163 8
0.4 0.0494339 8
0.41 0.0468871 8
0.42 0.0438556 8
0.43 0.04032 8
0.44 0.0362616 8
0.45 0.0316622 8
0.46 0.0265049 8
0.47 0.0207735 8
0.48 0.0144529 8
0.49 0.00752891 8
0.5 -1.13196e-05 8
0.51 -0.00817958 8
0.52 -0.0169864 8
0.53 -0.026441 8
0.54 -0.0365512 8
0.55 -0.0473236 8
0.56 -0.0587632 8
0.57 -0.0708735 8
0.58 -0.0836565 8
0.59 -0.0971127 8
0.6 -0.111241 8
0.61 -0.126038 8
0.62 -0.1415 8
0.63 -0.157621 8
0.64 -0.174392 8
0.65 -0.191803 8
0.66 -0.209845 8
0.67 -0.228502 8
0.68 -0.24776 8
0.69 -0.267602 8
0.7 -0.28801 8
0.71 -0.308962 8
0.72 -0.330438 8
0.73 -0.352411 8
0.74 -0.374857 8
0.75 -0.397748 8
0.76 -0.421053 8
0.77 -0.444743 8
0.78 -0.468783 8
0.79 -0.493139 8
0.8 -0.517775 8
0.81 -0.542652 8
